danceability,energy,track_key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,explicit,popularity,track_name,track_artist,track_id
0.438,0.182,9,-16.5,0,0.0461,0.932,0.866,0.131,0.247,110.047,251267,False,0,Fur Elise (V2.1),American Film Orchestra,5w23MWbhM2wiAWAuCTEoI9
0.304,0.356,4,-8.487,0,0.0438,0.846,0.949,0.0712,0.322,188.838,322493,False,1,Excerpts From Moon,American Film Orchestra,4rB5IxGq7x7VJCKU9MYQpp
0.488,0.333,0,-10.817,1,0.0337,0.854,0.928,0.173,0.181,78.373,299307,False,0,Come Away With Me,American Film Orchestra,0pbSvOaLHJREzBJ5QO5io3
0.218,0.333,3,-9.489,1,0.0311,0.653,0.879,0.13,0.0396,96.637,263227,False,1,The Memory Of Trees,American Film Orchestra,4Tt6BVzu7QwD5q25e7X0XD
0.541,0.294,0,-10.627,1,0.0306,0.611,0.904,0.114,0.109,116.148,252160,False,13,Orinoco Flow,American Film Orchestra,257a5j0mzUVRCn6aZDfTD7
0.0828,0.233,10,-18.041,0,0.0379,0.958,0.981,0.077,0.0352,171.628,172973,False,1,"Adagio For Strings, Op. 11 (Main Theme)",American Film Orchestra,5xJ4YJbfcHURGp1ia5dh19
0.144,0.178,9,-14.936,1,0.0386,0.932,0.112,0.102,0.0532,139.702,279533,False,3,May It Be,American Film Orchestra,5EaPqiPZllTgc4NHKlNz8A
0.396,0.309,5,-10.176,1,0.0354,0.771,1.62e-06,0.114,0.123,139.899,268907,False,0,The Gift,American Film Orchestra,5yH2XDPxZY7J3uA7eDZpgx
0.491,0.176,1,-11.134,1,0.0371,0.933,1.45e-05,0.104,0.123,111.809,200547,False,0,The Love I Found In You,American Film Orchestra,5b2lwVHehGRVDrJCKK24YP
0.672,0.57,0,-7.557,1,0.0428,0.313,1.88e-05,0.086,0.654,89.953,218159,False,4,iT,Christine and the Queens,4xLgOFL3iZzDzj0xCUQfRs
0.512,0.445,8,-11.402,1,0.0489,0.367,0.0262,0.103,0.172,99.145,239554,False,6,Saint Claude (Version Française),Christine and the Queens,2TDbDK32aUzJVzIW9y94Lv
0.872,0.361,7,-9.88,1,0.0609,0.283,0.00262,0.108,0.489,100.001,233247,False,10,Tilted,Christine and the Queens,57hA1HODRZmJellrRCAgJo
0.775,0.707,2,-6.958,1,0.0301,0.391,0.000341,0.128,0.397,118.072,208821,False,3,Narcissus Is Back,Christine and the Queens,5FwZbhOWxJtJ7nvts4j3Z4
0.814,0.685,8,-6.293,0,0.0581,0.525,1.5e-05,0.0658,0.762,124.982,222302,False,3,The Loving Cup,Christine and the Queens,0BIKkeUG5rgfOUWXaWBnhX
0.819,0.792,6,-3.315,0,0.226,0.131,0.0,0.166,0.751,140.011,130220,True,4,Why so Serious 2,Tha Joker,6pMXcg5mN6jZkqm3gVwyPl
0.761,0.702,10,-3.983,0,0.327,0.00295,0.0,0.123,0.268,131.03,209946,True,3,Eyes Close,Tha Joker,3iw9mjZc0iBQXtJykVQ717
0.696,0.923,6,-2.373,0,0.322,0.337,0.0,0.351,0.738,149.052,188944,True,2,Delta,Tha Joker,4eIX3uMarIk7HQ0jLMRHgx
0.885,0.56,11,-5.285,1,0.0804,0.00289,0.0,0.0815,0.479,126.016,138945,True,2,Random,Tha Joker,1IHiPgPJZLshpNjvlL7LFw
0.633,0.7,8,-5.227,1,0.12,0.00573,0.0,0.0998,0.255,145.083,226873,True,2,Gym,Tha Joker,5AYBGt5QZtN7JW8S2bFq7P
0.669,0.753,1,-5.52,1,0.171,0.0943,0.0,0.272,0.819,74.965,205453,True,1,Blow Stacks,Tha Joker,3xsmsOugcHY0MM6DHUyHvb
0.62,0.78,6,-3.717,0,0.0752,0.116,0.0,0.419,0.873,136.931,187089,True,7,Cant Come Down,Tha Joker,0MMF2YH19ooIgEhSdpUo1N
0.4,0.892,5,-3.088,0,0.139,0.0688,0.0,0.53,0.522,164.092,175909,True,2,Imagine,Tha Joker,7x9f2m3TU6sBDCt9xqjMA0
0.748,0.694,5,-4.32,0,0.173,0.109,0.0,0.268,0.306,133.931,186149,True,3,Come Around,Tha Joker,6qeqn5KZEfgjMxjWgUgK4W
0.405,0.674,9,-5.712,1,0.214,0.00346,0.0,0.218,0.359,69.925,185104,True,1,Throw It Up,Tha Joker,0RyeHaX4JjAy8Kt7DQ7mUR
0.794,0.517,8,-6.146,0,0.276,0.0101,0.0,0.0921,0.455,134.95,208980,True,2,So Dam Fine,Tha Joker,4xb6nHxetv9Z8365q7k4i6
0.697,0.711,7,-5.953,0,0.155,0.224,0.0,0.637,0.697,153.946,267180,True,2,Home Again,Tha Joker,6D8JK0GpcOdT3wbBlNBrGA
0.751,0.897,11,-4.204,1,0.0778,0.0816,0.0,0.0787,0.815,102.046,216899,False,0,Radio,Nick Howard,5wBuwcKorKUm8HQX3ehmCw
0.813,0.778,2,-4.562,1,0.0434,0.122,3.61e-06,0.0562,0.821,93.008,205232,False,0,I Don't Need You,Nick Howard,793X7dto4hgkkUuhkBOA32
0.886,0.69,8,-6.872,1,0.0753,0.0846,0.0,0.108,0.835,115.976,199943,False,0,Out of My Head,Nick Howard,4Wr4AXv3IULhO6RQ5oJ68R
0.598,0.813,0,-3.96,0,0.0457,0.0923,0.00316,0.1,0.539,167.895,215659,False,3,Fight,Nick Howard,23BnPIO26twlHTnlWvconD
0.554,0.656,0,-6.603,1,0.0567,0.214,0.0,0.105,0.387,163.97,260600,False,1,Carry You,Nick Howard,34fKm2QunCzDxwLO5Mw84a
0.654,0.539,8,-6.82,1,0.0272,0.255,0.0,0.158,0.468,96.014,208244,False,4,Satellites,Nick Howard,1JWwcMGIrPRfSw9Y6ObNp5
0.697,0.823,8,-5.943,1,0.0498,0.474,3.92e-06,0.0319,0.78,92.041,240276,False,0,Life,Nick Howard,6l3iBZvOd7KJQM3wvD55Tl
0.701,0.694,3,-6.717,1,0.0369,0.0485,1.43e-06,0.0939,0.422,96.021,237295,False,0,Gone for Good,Nick Howard,2r9WqmNm7aTEioGtHDF2o9
0.659,0.406,0,-6.477,1,0.0286,0.387,0.0,0.148,0.365,151.943,240611,False,0,Good Man,Nick Howard,3KcfioqhkurrtWyrNcyGCx
0.579,0.371,7,-8.717,1,0.0277,0.42,0.0,0.0989,0.322,93.995,249665,False,0,"Mariposa, Borboleta",Nick Howard,6iUDhpo5QARUdGc9R7EZhP
0.809,0.423,7,-7.704,1,0.0775,0.693,0.0,0.325,0.724,129.026,205957,False,0,Wonderful World,Nick Howard,71kmV8NijPQJavoHexJygZ
0.791,0.914,0,-4.53,1,0.0507,0.0965,0.0,0.193,0.958,144.031,181548,False,0,Don't Wanna Go Home,Nick Howard,5Yb7KmBqAJEcMdVin2qZ15
0.55,0.177,2,-11.339,1,0.0556,0.832,1.73e-05,0.34,0.466,88.928,229807,False,0,Heart of Gold,Nick Howard,2ZeqawO1MKPC7u9LDy0Ser
0.757,0.574,2,-8.121,1,0.0713,0.665,5.53e-05,0.305,0.801,151.152,237329,False,0,Fight (Acoustic Version),Nick Howard,072NUVMSdpk69g51S136aC
0.593,0.283,0,-9.467,1,0.0448,0.926,0.0,0.128,0.47,76.026,265913,False,12,Carry You (Acoustic Version),Nick Howard,5cRp9ciKW7fOg0OGv2WxLl
0.337,0.347,5,-15.737,0,0.0371,0.902,0.883,0.125,0.451,130.16,192040,False,2,One,The New Seekers,5qT5hUL5z9SoFm85aAE7gl
0.375,0.54,4,-12.631,1,0.0344,0.632,0.916,0.131,0.484,94.371,178267,False,0,Allright My Love,The New Seekers,2ALQYVaXn3wZZsyRqD5yz6
0.385,0.405,9,-12.039,1,0.0279,0.805,2.56e-05,0.126,0.228,84.23,205027,False,0,Ain't Love Easy,The New Seekers,6066A4dxV9Pskw3MowTxgf
0.471,0.474,7,-11.598,1,0.0337,0.346,0.0,0.0948,0.656,112.448,159800,False,0,Blackberry Way,The New Seekers,4ckcfMaeOho4UvUAHpyU9F
0.155,0.249,2,-14.834,1,0.03,0.566,0.000566,0.0883,0.392,176.103,223667,False,0,When There's No Love Left,The New Seekers,3A2GRjxJ6eCcJm3v60bDjP
0.476,0.433,4,-13.931,1,0.0298,0.582,1.05e-05,0.304,0.717,133.451,209267,False,0,Your Song,The New Seekers,00FQ7kn8c6zGfMplaD1KoW
0.412,0.456,9,-11.397,1,0.0339,0.583,0.0,0.274,0.401,137.296,202907,False,13,"Look What They've Done to My Song, Ma",The New Seekers,4jrIietZfOWlZmqBJnsLLJ
0.438,0.375,7,-11.933,1,0.0302,0.749,0.000276,0.0963,0.305,119.074,208347,False,0,Cincinnati,The New Seekers,6lTGlaxOuIJrH2J513IDPl
0.557,0.621,1,-15.274,0,0.0653,0.647,0.000254,0.106,0.866,81.87,174840,False,0,Eighteen Carat Friend (aka Friends),The New Seekers,25FMDYX2b8gP2253aiQ1zl
0.529,0.302,0,-15.579,1,0.033,0.853,0.000163,0.113,0.465,126.594,230400,False,1,Beautiful People,The New Seekers,0rCdosRt3CIkFdCizX6Mmi
0.241,0.0835,2,-22.717,1,0.0325,0.984,0.0633,0.107,0.298,82.556,174427,False,0,I'll Be Home,The New Seekers,6JW3tDYop17jXZWJy3C8ez
0.576,0.637,2,-11.442,1,0.0397,0.576,0.000196,0.115,0.862,94.421,194400,False,1,Never Ending Song of Love,The New Seekers,2UTxKHcgC0yxtvPmj1Ssyt
0.307,0.905,7,-4.93,1,0.0463,0.000417,0.00629,0.935,0.478,152.385,176043,False,5,This Sux,Whiskey Child,4xL2V5G6iwDs4xXrgE6nOb
0.474,0.658,7,-7.366,1,0.0444,0.214,0.0,0.184,0.48,166.127,233308,False,3,Feel Like Gettin' Drunk,Whiskey Child,7s5dSK6izji5cG5S9RuEwA
0.446,0.657,7,-16.925,1,0.0374,0.0004,0.356,0.122,0.602,149.945,223270,False,5,Couldn't Care Less,Whiskey Child,7pqXVB9nhyxzOkmk5DyoOJ
0.666,0.326,7,-15.524,1,0.0307,0.209,0.00829,0.321,0.427,120.018,190718,False,3,You Forgot About Me,Whiskey Child,1IwrIlj8x9fvrsKlfUG5Bd
0.724,0.382,2,-19.444,1,0.057,0.444,0.947,0.143,0.549,119.987,187583,False,3,Whiskey Child,Whiskey Child,4wTN0cZZV4ro6SyYXIEM9C
0.516,0.58,7,-8.146,1,0.0438,0.266,0.0,0.102,0.533,166.106,228072,False,5,Feel Like Gettin' Drunk (Acoustic Version),Whiskey Child,0wIao4sYMQDA8Zr2R7jxck
0.405,0.793,7,-8.551,1,0.033,0.000145,0.854,0.795,0.497,152.071,177702,False,3,This Sux (Instrumental Version),Whiskey Child,4h10WMKCVLbYiMN6pOUAhE
0.59,0.603,7,-7.974,1,0.0405,0.0445,0.875,0.167,0.395,166.07,233160,False,3,Feel Like Gettin' Drunk (Instrumental Version),Whiskey Child,6E2OlDISGC0WxzeGxZ6vk4
0.546,0.488,7,-9.074,1,0.0365,0.118,0.918,0.109,0.349,165.993,228434,False,3,Feel Like Gettin' Drunk (Acoustic Instrumental Version),Whiskey Child,0u9ALSWLLUZSRNQFsXAt0a
0.749,0.943,2,-6.191,1,0.0672,0.22,0.884,0.107,0.066,125.016,172202,False,14,In Darkness,Noob_Memeus,3WVFCtC9KtzttrqOpIDnf4
0.589,0.482,2,-5.947,1,0.127,0.141,0.0722,0.174,0.358,101.896,150221,False,14,Gracias Mau5,Noob_Memeus,6e4ZAn2eksmB5qHYaIegdq
0.81,0.138,11,-17.302,1,0.0621,0.0292,0.793,0.0944,0.239,122.08,209032,False,1,1979 Pinto Droptop,Blackjesus Yoshua,6EmABiTAG1tdZjSWfvpiuj
0.707,0.616,11,-9.244,0,0.0611,0.146,0.647,0.0597,0.756,90.002,200359,False,1,Unlike Me,Blackjesus Yoshua,2Bv5aKyTxJnQN2uwGHrx24
0.646,0.413,4,-17.273,0,0.0435,0.526,0.717,0.118,0.606,125.855,184921,False,3,Amaru Muru's Conquest,Blackjesus Yoshua,1EzcNIn7J7jccUBSP3eQBO
0.649,0.519,2,-9.992,1,0.0419,0.00324,0.909,0.217,0.566,106.043,225724,False,1,Unfinished Dream,Blackjesus Yoshua,4mSRXWu51KxRjNeLi7z3PZ
0.574,0.396,1,-12.861,0,0.0759,0.00476,0.848,0.12,0.762,172.064,200960,False,2,Smokie and Barry,Blackjesus Yoshua,77QTYxbpiH6OX30PrTEiRR
0.734,0.481,2,-12.987,0,0.0363,0.199,0.926,0.144,0.684,120.057,194168,False,1,Autumns Last Dance,Blackjesus Yoshua,2LgZaUtqTseiCSicJFHONe
0.543,0.393,6,-16.445,0,0.0386,0.00412,0.131,0.125,0.201,123.849,187873,False,2,Ogo's Egg,Blackjesus Yoshua,2ExOJNnvPR1zpfzoPwihka
0.384,0.799,6,-9.783,1,0.0454,0.138,0.863,0.189,0.588,74.107,207778,False,1,Babylon Burning,Blackjesus Yoshua,0cc7RS8GKIOlo1V1guO8fN
0.624,0.489,11,-8.942,1,0.0343,0.00036,0.116,0.576,0.682,124.03,201927,False,2,Notachance,Blackjesus Yoshua,58sy8kXZo9BRuHo7KDfqNz
0.752,0.383,9,-16.903,1,0.0681,0.00366,0.394,0.0523,0.395,120.058,200281,False,1,But I'm Still Hot,Blackjesus Yoshua,0NzW7hS2TZ3TrG7adzCPkp
0.649,0.386,6,-16.824,1,0.0311,0.0327,0.858,0.0914,0.325,120.016,194064,False,2,Next of Kin,Blackjesus Yoshua,3cGtnW6vi1AbBb0wWOMb9Z
0.713,0.483,10,-11.047,0,0.0343,3.67e-05,0.0987,0.0801,0.392,127.982,188369,False,2,Egyptian Pharoah,Blackjesus Yoshua,0MtRyudOfbLhfRY1yWieYW
0.694,0.696,5,-9.722,0,0.0281,0.158,0.914,0.0992,0.668,116.06,207856,False,5,Natures Science Fair,Blackjesus Yoshua,2aDDI3cHpLvjytsJbbfMFj
0.741,0.265,9,-14.209,0,0.0486,0.0473,0.928,0.0917,0.0601,119.923,200359,False,3,Family Ties,Blackjesus Yoshua,2gWS8OLtnaLdWfJpG728S3
0.641,0.457,10,-13.15,0,0.0394,0.0329,0.835,0.0971,0.211,122.006,188891,False,1,Lock and Key,Blackjesus Yoshua,4t4vaJKhrK65wfGnARGF4T
0.718,0.486,10,-10.146,0,0.0328,0.00364,0.631,0.227,0.463,100.007,200359,False,3,Freak the Funk,Blackjesus Yoshua,7D4tGpoQqUBcRG3oQzX4dh
0.572,0.883,8,-6.063,1,0.0517,7.62e-05,0.738,0.248,0.337,119.982,266250,False,4,Cloak of Riddles,Lugosi Smile,5nTfzw24ySDoSIU2xcOgMX
0.395,0.868,1,-4.529,1,0.0755,0.000463,0.892,0.107,0.602,114.912,175622,False,4,Jade,Lugosi Smile,0ReoUnFbsK6XGcWmjriUHc
0.554,0.856,10,-5.348,0,0.0855,0.0154,0.805,0.36,0.737,164.037,190244,False,12,Shadomasuku,Lugosi Smile,1UaNsDNlsBcgG2SZYs930J
0.467,0.777,7,-7.136,1,0.0598,0.0535,0.00225,0.173,0.0926,125.996,365714,False,8,This Wild Darkness - Remix1,Moby,201LBUmoJmUgcvVywSdplr
0.374,0.6,7,-7.23,1,0.0314,0.722,0.000198,0.346,0.18,78.026,363846,False,5,This Wild Darkness - Sunrise Mix,Moby,7yHrzsok6xlhMBvBtYZV9W
0.34,0.887,7,-5.786,1,0.0481,0.108,0.0215,0.331,0.662,119.471,291497,False,8,This Wild Darkness - CYA Remix Edit,Moby,1n4JLruaM0AVaojVh1HMtU
0.3,0.896,7,-6.319,1,0.0415,0.108,0.184,0.103,0.544,120.695,477367,False,4,This Wild Darkness - CYA Remix,Moby,3YyACx5qulSGao4RgMBMM9
0.488,0.218,10,-14.886,1,0.0356,0.592,3.94e-06,0.557,0.525,82.416,152227,False,3,"These Arms of Mine - Live at the Apollo Theater, New York",Otis Redding,1PjgtcjKUbrBxUElrwFoet
0.353,0.259,10,-14.899,1,0.0474,0.476,6.15e-06,0.367,0.483,189.12,139200,False,2,"Pain in My Heart - Live at the Apollo Theater, New York",Otis Redding,6hC8pcIuKMdHBGXdWQV6zn
0.806,0.489,0,-12.898,1,0.104,0.0544,2.88e-05,0.0696,0.899,123.754,162160,False,3,Mr. Pitiful,Otis Redding,3wc6IOHxc5EY22EDGmqX4H
0.583,0.132,9,-15.067,0,0.057,0.192,1.91e-05,0.258,0.0695,102.937,201733,False,5,Try a Little Tenderness,Otis Redding,7FvmiroVwpYrPqsV5SUa8X
0.484,0.312,2,-13.522,1,0.0535,0.724,1.65e-06,0.0601,0.598,205.981,166827,False,11,(Sittin' On) the Dock of the Bay,Otis Redding,03XzaPA2mXolIRyqUxKLCe
0.61,0.77,5,-9.812,1,0.1,0.0094,0.0452,0.104,0.888,132.324,150111,True,14,"Fuck Bitches, Get Money - En vivo",La Contraseña,2Zo8Uupe1f0rHNZ1YpeVs2
0.621,0.724,7,-9.496,1,0.138,0.0787,0.00022,0.139,0.854,132.744,161741,False,3,El Mismo de Antes - En vivo,La Contraseña,2bok73RRekJSSdrFZl393u
0.626,0.755,8,-8.648,1,0.203,0.0543,9.12e-05,0.378,0.937,133.488,137124,False,1,El Cuate - En vivo,La Contraseña,1t17yu58lw5iIiB50kqIib
0.61,0.804,8,-8.77,1,0.146,0.0311,2.29e-05,0.368,0.906,133.017,159802,False,1,El Eddy - En vivo,La Contraseña,7rCwIq6hYAqTnZvJNMEQvJ
0.238,0.487,11,-12.423,0,0.0644,0.00381,0.0373,0.392,0.0469,149.163,195228,True,5,Intro,Entrails of a Virgin,7BXqkbcD8JoWGeFgfX1EaI
0.245,0.888,11,-7.132,0,0.0934,0.00286,0.832,0.11,0.148,78.753,201840,True,6,Straight Sledge,Entrails of a Virgin,7BzNqK6aCmZVQ7GzVK4kbh
0.237,0.952,11,-6.913,0,0.173,0.00228,0.829,0.29,0.191,106.143,203928,True,5,Whoreship,Entrails of a Virgin,5iRkisb3Cz76wqXzmvVX3W
0.214,0.946,11,-7.086,0,0.141,0.000155,0.704,0.238,0.175,151.77,232116,True,5,The Irony of Being a Werewolf,Entrails of a Virgin,3HL5NL0KAYSxo9Jb0WAXmO
0.268,0.892,10,-7.148,0,0.108,0.000909,0.719,0.476,0.138,106.359,253344,True,6,Hell Blaze,Entrails of a Virgin,3PgrodRhHxK0xnz24GbIJM
0.654,0.277,9,-15.698,0,0.0326,0.901,0.0,0.0912,0.763,58.001,149483,False,14,A Shattered Scene,Dan Griffith,1VqNn4EOhhCKB3igxBfja5
0.533,0.897,9,-5.305,1,0.0649,0.000353,0.00126,0.235,0.689,119.52,275200,False,6,In a Cave,Kitchens Of Distinction,1BQzEpHOFcJIYzAUzAy3Ha
0.217,0.792,11,-5.193,0,0.0355,0.000226,0.0,0.0905,0.461,95.097,235467,False,3,Time to Groan,Kitchens Of Distinction,5ed37Cb56Lzh2u686rNZgu
0.301,0.6,6,-5.799,1,0.0304,0.00147,2.42e-05,0.139,0.319,109.64,319600,False,3,Shiver,Kitchens Of Distinction,2jOGX0Oj2bzidnClPh5Ou7
0.483,0.88,7,-4.925,1,0.0394,0.000373,0.000441,0.625,0.605,121.802,326067,False,3,Prize,Kitchens Of Distinction,3aZazEX4dSlIt9LsnLi7J5
0.43,0.947,2,-5.73,1,0.0425,0.000114,0.000435,0.329,0.493,142.998,198907,False,5,The 3rd Time We Opened the Capsule,Kitchens Of Distinction,40Qs4jkczA2DXSImtgNaFV
0.475,0.863,2,-5.05,1,0.0753,0.00261,0.00072,0.118,0.322,126.272,272360,False,2,Her Last Day in Bed,Kitchens Of Distinction,7BURVjmKYJ8sfRlvch06uy
0.421,0.953,0,-3.889,1,0.25,0.000117,0.0,0.0629,0.441,179.4,170200,False,3,"Courage, Mother",Kitchens Of Distinction,4o3jws881jW4I5Py6WqtW3
0.444,0.92,9,-4.101,0,0.0672,0.00081,0.0,0.427,0.695,124.627,194440,False,2,Mainly Mornings,Kitchens Of Distinction,2fr6iPy84YGbRJWr3kqwoJ
0.27,0.881,9,-4.227,0,0.0556,0.000687,7.36e-06,0.111,0.392,119.704,362493,False,4,Hammer,Kitchens Of Distinction,6Gm54vdb8fNrEXUvtU7M6a
0.701,0.489,4,-7.393,1,0.0275,0.21,0.000246,0.328,0.422,137.976,191694,False,14,I Did This All Myself,Dan Griffith,6BfgumwFGzAlokPoD8lNlJ
0.67,0.654,1,-7.06,0,0.0274,0.181,0.0472,0.589,0.348,115.416,191160,False,15,Man Who Sold The World,Jordis,14LDh7A1OmfoUHdQKdji5H
0.549,0.556,4,-10.123,0,0.0247,0.186,0.000745,0.145,0.792,87.867,280896,False,14,Dead Bird Blues,Daniel Phillips,6Hv9WysI9wCfFBPl1d3wy6
0.663,0.816,6,-5.004,1,0.0925,0.00715,0.0,0.639,0.71,156.055,209080,True,14,Lotta Money,Diamond,4nlqHMqyQn8upOmyM36o9b
0.729,0.601,4,-9.392,0,0.177,0.0434,0.0,0.107,0.117,139.929,205714,True,14,Broken Promises,Bubby Galloway,0L4mw6dLMKTARvTARmL06a
0.644,0.769,7,-6.701,0,0.068,0.552,0.0,0.134,0.602,155.011,173584,True,14,Yall Ain't Widdit,Joey Tapz,1XJCThWTAAChMKWbc4UipP
0.842,0.78,5,-3.714,1,0.125,0.191,0.0,0.0626,0.662,131.049,190682,False,0,Did It My Way (feat. Devunta & Mia Gonzalez),Ray Smith,5x3If3IB3xXfAnUVNiliCC
0.862,0.642,7,-5.727,1,0.0711,0.0235,0.0,0.683,0.189,110.073,207494,False,0,Good Love (feat. Peanut),Ray Smith,0r1MAdfq1SdRyzqHtbFFDG
0.782,0.795,1,-4.542,1,0.183,0.0921,0.0,0.0927,0.463,126.11,130589,False,11,Black Sheep in the Ghetto,Ray Smith,2BTlMzo20anh4VHAWFxRam
0.534,0.773,6,-3.775,0,0.423,0.00388,0.0,0.344,0.323,99.846,169041,False,4,No Justice,Ray Smith,66ZmxRH0MwD4RCqsglq7vM
0.675,0.607,1,-9.385,0,0.301,0.114,0.0,0.149,0.407,95.078,192168,False,3,Blue Skies (feat. Muze),Ray Smith,5MfTnrWY4C6q4J8IX9Zp9S
0.583,0.733,7,-6.404,0,0.575,0.64,2.26e-06,0.149,0.0896,137.77,58514,False,0,The Call,Ray Smith,74g6WRSSxhaLIUELDP22cL
0.689,0.825,8,-4.714,1,0.086,0.325,0.0,0.0944,0.3,100.059,156131,False,0,Hometown Love (feat. Lee Lonn),Ray Smith,7CIPXJoAHxPll7GyXwIXfc
0.738,0.823,6,-4.027,0,0.0661,0.0987,0.0,0.255,0.808,125.031,199939,False,0,Cooler Than the Cold Side (feat. Sub/Cat),Ray Smith,1bRhwEA7GbZZvPuPVoajsr
0.696,0.913,8,-3.793,1,0.0821,0.00137,6.41e-05,0.0678,0.49,100.056,244831,False,6,Savannah (feat. Motion Hotel),Ray Smith,0x6O52jAY6WvpWwQXh9SOv
0.639,0.8,0,-4.28,1,0.351,0.453,0.0,0.196,0.373,90.127,240001,False,0,Hero (feat. Wasila),Ray Smith,3GLlhDHAeWAAzGqdKwItjc
0.31,0.465,0,-13.165,1,0.0498,0.0281,2.44e-05,0.264,0.371,184.976,203467,False,3,Glorybound,Poco,1Xu1ow3ixyRFQzzNuURJM6
0.488,0.341,0,-15.352,1,0.0257,0.00722,3.24e-05,0.141,0.211,75.956,279267,False,3,Blue And Gray,Poco,6gJxJxSPo7FILq4p0Q3DbA
0.564,0.421,11,-14.507,0,0.025,0.044,0.00019,0.107,0.896,100.559,228813,False,3,Streets Of Paradise,Poco,7G1cA2e84JIwGUQ6N4uad3
0.406,0.325,7,-17.401,1,0.0277,0.0156,3.25e-06,0.371,0.4,76.195,193360,False,2,The Writing On The Wall,Poco,1gELhZwLxyJxZsLVIZU7el
0.655,0.379,7,-18.329,1,0.027,0.0792,4.67e-05,0.0504,0.713,88.969,220107,False,2,Down On The River Again,Poco,60lgF2fMrqc3MGipxyx3sp
0.464,0.405,2,-13.645,1,0.0262,0.0348,0.0,0.262,0.356,81.813,272693,False,3,Please Wait For Me,Poco,0PagU7zjQuF6etf99bt43N
0.551,0.584,9,-10.441,1,0.0289,0.00258,0.000385,0.327,0.887,118.646,219067,False,6,Widowmaker - Single Version,Poco,4tjg44DhNzTSnLvFNqSRgB
0.554,0.449,7,-16.162,1,0.0249,0.13,7.47e-06,0.0367,0.399,82.083,186413,False,2,Here Comes That Girl Again,Poco,4v858Flod4KmhxAhztIS90
0.54,0.635,4,-13.543,1,0.0262,0.000226,0.0122,0.113,0.828,89.053,217800,False,3,Sometimes (We Are All We Got),Poco,7A3Aqi91TnKkAom86B1In9
0.614,0.524,9,-13.682,1,0.0274,0.0702,0.0,0.18,0.71,97.766,213040,False,2,The Land Of Glory,Poco,6bBrTGOXKapaajwPXt32ar
0.598,0.556,9,-11.611,1,0.121,0.334,0.702,0.302,0.379,78.008,184451,False,0,Sky Blue,Mahtie Bush,0BRHjgU5rWiRoJ7GEPB54i
0.878,0.513,6,-9.008,0,0.037,0.316,0.883,0.112,0.534,139.985,192052,False,5,I Am the One,Mahtie Bush,40z0i8f0etrKqJmmxa1K6i
0.542,0.782,3,-7.805,0,0.0391,0.14,0.00103,0.111,0.367,97.557,216451,False,5,Future,Mahtie Bush,6owBJ5ZGO8u9rDCyzFCoLb
0.519,0.79,10,-11.07,0,0.0276,0.0886,0.934,0.791,0.529,92.317,187272,False,0,Matrixxx,Mahtie Bush,49K9YYJLIbUPKcIIPSpy9e
0.613,0.383,4,-7.739,0,0.0489,0.411,0.93,0.098,0.838,181.158,180402,False,0,Beware Beware,Mahtie Bush,7Mcc1d8Y5L6otMeZeuP4Bn
0.789,0.353,0,-11.82,1,0.04,0.000859,0.902,0.165,0.903,94.943,212193,False,5,Soft Break 2.0,Mahtie Bush,2E69khjd1GSzmK9J28fUaR
0.844,0.46,4,-10.043,1,0.152,0.875,0.188,0.146,0.493,94.665,192653,False,5,At the Hotel,Mahtie Bush,1gYNInjNZJY23pdRJE7A3P
0.589,0.212,9,-18.384,1,0.0312,0.52,0.0851,0.267,0.477,95.592,200882,False,0,Dove,Mahtie Bush,0LlLetvFnYSetgDhSd6iGN
0.772,0.748,4,-7.408,1,0.0473,0.236,0.921,0.399,0.631,95.405,110759,False,0,Drummer Some,Mahtie Bush,4QXVzDDkxUwyGVklDYjVbD
0.595,0.771,4,-12.77,0,0.0445,0.0942,0.894,0.413,0.658,180.015,175909,False,5,Who's the Killer?,Mahtie Bush,2NUnYcw6jlffBAG7LtEgo4
0.717,0.507,7,-12.838,0,0.15,0.859,0.885,0.0906,0.847,80.999,195605,False,0,Outro,Mahtie Bush,2maKRfqEk5QPt8DWdPM6aV
0.543,0.032,0,-24.373,0,0.334,0.929,0.0,0.154,0.411,126.293,50688,True,0,Bigger Picture,Lil AD,1VSufMEm64bXtbWq6ZGiJa
0.902,0.538,3,-8.638,1,0.29,0.283,0.0,0.11,0.816,95.026,137455,True,1,Been Kobe,Lil AD,6uzwQ8pAlPI8OYw6IILA2f
0.842,0.498,1,-8.704,0,0.221,0.677,0.0,0.13,0.694,97.101,198545,True,2,Break,Lil AD,1oijvqLa1yP3cqrZ0W8LwK
0.807,0.401,10,-11.258,0,0.393,0.165,0.0,0.0915,0.609,94.962,109091,True,1,On Me,Lil AD,42DDvbUcelleABxNVoAhvZ
0.736,0.774,3,-7.13,0,0.122,0.129,0.0,0.126,0.576,98.03,126545,True,1,Freestyle,Lil AD,23G4ckSfnYGXbsVBRactxL
0.886,0.562,10,-8.614,0,0.302,0.203,0.0,0.113,0.478,97.027,134439,True,8,Slight Vent,Lil AD,7rLiiRJC1isO2qbYU7XwtR
0.529,0.197,0,-15.185,1,0.663,0.676,0.0,0.129,0.273,75.46,82909,True,1,Skit : We Outside,Lil AD,1dwi4Hls2QMo5qtRaomgdq
